Target ID	Target name	TF list
ENSG00000120833	SOCS2	ENSG00000125347;ENSG00000126456;
ENSG00000003402	CFLAR	ENSG00000140968;ENSG00000136997;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000132170;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000020633;ENSG00000168610;
ENSG00000064205	WISP2	ENSG00000126767;
ENSG00000171720	HDAC3	ENSG00000100811;
ENSG00000007062	PROM1	ENSG00000182742;ENSG00000136997;ENSG00000185591;ENSG00000184895;
ENSG00000187094	CCK	ENSG00000118260;ENSG00000151702;ENSG00000170345;ENSG00000170345;ENSG00000177606;ENSG00000109320;ENSG00000173039;ENSG00000185591;
ENSG00000176749	CDK5R1	ENSG00000120738;ENSG00000177606;
ENSG00000151693	ASAP2	ENSG00000102974;ENSG00000111424;
ENSG00000128918	ALDH1A2	ENSG00000107485;ENSG00000162367;
ENSG00000144852	NR1I2	ENSG00000101076;ENSG00000196498;ENSG00000012504;ENSG00000113580;ENSG00000117707;
ENSG00000049246	PER3	ENSG00000133794;ENSG00000134852;
ENSG00000132326	PER2	ENSG00000133794;ENSG00000133794;ENSG00000134852;ENSG00000134852;ENSG00000170485;
ENSG00000115525	ST3GAL5	ENSG00000115966;
ENSG00000137331	IER3	ENSG00000105991;ENSG00000136997;ENSG00000109320;ENSG00000162924;ENSG00000173039;ENSG00000141510;
ENSG00000161011	SQSTM1	ENSG00000134954;ENSG00000109320;ENSG00000185591;ENSG00000124664;
ENSG00000166224	SGPL1	ENSG00000136574;ENSG00000185591;
ENSG00000088205	DDX18	ENSG00000136997;
ENSG00000145386	CCNA2	ENSG00000095794;ENSG00000112242;ENSG00000167967;ENSG00000167967;ENSG00000091831;ENSG00000136997;ENSG00000123358;ENSG00000110693;ENSG00000185591;ENSG00000141510;ENSG00000109906;ENSG00000109906;ENSG00000178764;
ENSG00000133101	CCNA1	ENSG00000123268;ENSG00000095794;ENSG00000118513;ENSG00000101057;ENSG00000131759;ENSG00000141510;
ENSG00000134057	CCNB1	ENSG00000101412;ENSG00000112242;ENSG00000205250;ENSG00000111206;ENSG00000125347;ENSG00000136826;ENSG00000102554;ENSG00000136997;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000137203;ENSG00000141510;ENSG00000158773;ENSG00000065978;
ENSG00000196557	CACNA1H	ENSG00000120738;ENSG00000084093;
ENSG00000112237	CCNC	ENSG00000065978;
ENSG00000128731	HERC2	ENSG00000138795;ENSG00000187098;
ENSG00000134046	MBD2	ENSG00000172273;
ENSG00000118971	CCND2	ENSG00000113916;ENSG00000120738;ENSG00000175832;ENSG00000183770;ENSG00000118689;ENSG00000136574;ENSG00000213928;ENSG00000178573;ENSG00000204103;ENSG00000136997;ENSG00000136997;ENSG00000109320;ENSG00000077150;ENSG00000001167;ENSG00000120837;ENSG00000066136;ENSG00000173039;ENSG00000159216;ENSG00000166949;ENSG00000185591;ENSG00000185591;ENSG00000168610;ENSG00000126561;
ENSG00000166167	BTRC	ENSG00000141646;
ENSG00000112576	CCND3	ENSG00000169136;ENSG00000175832;ENSG00000113580;ENSG00000168610;
ENSG00000154342	WNT3A	ENSG00000164379;
ENSG00000105173	CCNE1	ENSG00000143437;ENSG00000101412;ENSG00000125347;ENSG00000136997;ENSG00000116833;ENSG00000132170;ENSG00000117707;ENSG00000137310;ENSG00000198176;ENSG00000184937;ENSG00000178764;
ENSG00000113732	ATP6V0E1	ENSG00000146592;
ENSG00000171428	NAT1	ENSG00000169083;ENSG00000185122;
ENSG00000138764	CCNG2	ENSG00000106546;ENSG00000129514;ENSG00000165588;
ENSG00000115750	TAF1B	ENSG00000108312;
ENSG00000006062	MAP3K14	ENSG00000185122;
ENSG00000184557	SOCS3	ENSG00000245848;ENSG00000109320;ENSG00000173039;ENSG00000172845;ENSG00000115415;ENSG00000168610;ENSG00000168610;ENSG00000138378;
ENSG00000130787	HIP1R	ENSG00000114861;
ENSG00000198901	PRC1	ENSG00000141510;
ENSG00000198682	PAPSS2	ENSG00000167182;
ENSG00000165376	CLDN2	ENSG00000138795;ENSG00000132170;
ENSG00000162595	DIRAS3	ENSG00000101412;ENSG00000205250;ENSG00000168610;
ENSG00000112837	TBX18	ENSG00000204531;
ENSG00000130988	RGN	ENSG00000185591;
ENSG00000182979	MTA1	ENSG00000185591;
ENSG00000158473	CD1D	ENSG00000138795;ENSG00000138795;ENSG00000185591;
ENSG00000157456	CCNB2	ENSG00000141510;
ENSG00000076928	ARHGEF1	ENSG00000106004;ENSG00000078399;
ENSG00000116824	CD2	ENSG00000156127;ENSG00000101190;ENSG00000158773;ENSG00000105698;
ENSG00000105185	PDCD5	ENSG00000119138;
ENSG00000174371	EXO1	ENSG00000071564;
ENSG00000160654	CD3G	ENSG00000131196;ENSG00000131196;ENSG00000101096;ENSG00000109320;
ENSG00000064547	LPAR2	ENSG00000019549;
ENSG00000115602	IL1RL1	ENSG00000102145;ENSG00000179348;
ENSG00000134508	CABLES1	ENSG00000141510;ENSG00000078900;
ENSG00000169891	REPS2	ENSG00000109320;ENSG00000173039;
ENSG00000165732	DDX21	ENSG00000177606;
ENSG00000198821	CD247	ENSG00000095794;
ENSG00000145908	ZNF300	ENSG00000066336;
ENSG00000010610	CD4	ENSG00000118260;ENSG00000114315;ENSG00000103495;ENSG00000118513;ENSG00000071564;
ENSG00000178999	AURKB	ENSG00000101412;ENSG00000205250;
ENSG00000147649	MTDH	ENSG00000136997;
ENSG00000166197	NOLC1	ENSG00000118260;ENSG00000109320;ENSG00000173039;
ENSG00000013725	CD6	ENSG00000134954;ENSG00000159216;ENSG00000020633;
ENSG00000164611	PTTG1	ENSG00000067082;ENSG00000185591;ENSG00000185591;ENSG00000141510;ENSG00000141510;
ENSG00000178860	MSC	ENSG00000116016;
ENSG00000006016	CRLF1	ENSG00000181690;
ENSG00000153563	CD8A	ENSG00000134954;ENSG00000107485;
ENSG00000172116	CD8B	ENSG00000107485;ENSG00000182568;
ENSG00000170458	CD14	ENSG00000136826;ENSG00000116604;ENSG00000185591;ENSG00000185591;ENSG00000167182;ENSG00000172845;ENSG00000111424;ENSG00000184937;
ENSG00000177455	CD19	ENSG00000196092;ENSG00000196092;
ENSG00000112149	CD83	ENSG00000109320;ENSG00000109320;ENSG00000132170;ENSG00000173039;ENSG00000185591;ENSG00000172845;
ENSG00000156738	MS4A1	ENSG00000137265;ENSG00000066336;
ENSG00000137674	MMP20	ENSG00000177606;
ENSG00000136826	KLF4	ENSG00000165556;ENSG00000165556;ENSG00000132170;ENSG00000159216;ENSG00000125398;ENSG00000196628;ENSG00000073282;
ENSG00000012124	CD22	ENSG00000066336;ENSG00000115415;
ENSG00000177575	CD163	ENSG00000245848;ENSG00000157557;ENSG00000185591;ENSG00000066336;
ENSG00000158470	B4GALT5	ENSG00000185591;
ENSG00000172465	TCEAL1	ENSG00000141510;
ENSG00000197901	SLC22A6	ENSG00000101076;
ENSG00000138398	PPIG	ENSG00000109320;ENSG00000113580;ENSG00000173039;
ENSG00000141052	MYOCD	ENSG00000118689;
ENSG00000133116	KL	ENSG00000137309;
ENSG00000189052	CGB5	ENSG00000067082;ENSG00000057935;ENSG00000186951;ENSG00000186350;
ENSG00000181092	ADIPOQ	ENSG00000132170;ENSG00000132170;ENSG00000185591;ENSG00000008196;
ENSG00000137055	PLAA	ENSG00000185591;
ENSG00000149452	SLC22A8	ENSG00000123268;ENSG00000118260;
ENSG00000179915	NRXN1	ENSG00000196628;
ENSG00000144021	CIAO1	ENSG00000184937;
ENSG00000128573	FOXP2	ENSG00000184486;
ENSG00000139567	ACVRL1	ENSG00000185591;ENSG00000148737;
ENSG00000178562	CD28	ENSG00000120738;ENSG00000109320;ENSG00000173039;ENSG00000185591;
ENSG00000160957	RECQL4	ENSG00000185591;ENSG00000185591;ENSG00000141510;
ENSG00000121594	CD80	ENSG00000113916;ENSG00000185507;ENSG00000109320;ENSG00000173039;ENSG00000124496;
ENSG00000172057	ORMDL3	ENSG00000166888;
ENSG00000102362	SYTL4	ENSG00000119547;
ENSG00000114013	CD86	ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000115415;ENSG00000124496;
ENSG00000172817	CYP7B1	ENSG00000169083;ENSG00000185591;
ENSG00000133106	EPSTI1	ENSG00000102349;
ENSG00000164938	TP53INP1	ENSG00000101412;ENSG00000134323;
ENSG00000118777	ABCG2	ENSG00000106546;ENSG00000091831;ENSG00000120149;ENSG00000109320;ENSG00000082175;ENSG00000132170;ENSG00000173039;ENSG00000101115;ENSG00000185591;
ENSG00000105383	CD33	ENSG00000136997;
ENSG00000152904	GGPS1	ENSG00000120738;
ENSG00000051128	HOMER3	ENSG00000245848;
ENSG00000174059	CD34	ENSG00000118513;ENSG00000099326;ENSG00000159216;ENSG00000162367;
ENSG00000057663	ATG5	ENSG00000128272;ENSG00000175197;ENSG00000101412;
ENSG00000135218	CD36	ENSG00000186951;ENSG00000132170;ENSG00000132170;ENSG00000020633;
ENSG00000153291	SLC25A27	ENSG00000109320;ENSG00000173039;
ENSG00000073060	SCARB1	ENSG00000012504;ENSG00000066336;ENSG00000115415;ENSG00000170581;
ENSG00000121075	TBX4	ENSG00000069011;
ENSG00000138760	SCARB2	ENSG00000066336;ENSG00000170581;
ENSG00000154734	ADAMTS1	ENSG00000157554;
ENSG00000129245	FXR2	ENSG00000001167;ENSG00000120837;ENSG00000066136;ENSG00000106459;ENSG00000185591;
ENSG00000189067	LITAF	ENSG00000113916;
ENSG00000130513	GDF15	ENSG00000162772;ENSG00000172216;ENSG00000120738;ENSG00000120738;ENSG00000136826;ENSG00000136826;ENSG00000132170;ENSG00000141510;ENSG00000141510;ENSG00000122691;ENSG00000233608;
ENSG00000004468	CD38	ENSG00000136997;ENSG00000109320;ENSG00000173039;
ENSG00000151929	BAG3	ENSG00000122034;ENSG00000185122;ENSG00000185122;
ENSG00000112208	BAG2	ENSG00000136997;ENSG00000185591;
ENSG00000148344	PTGES	ENSG00000118260;ENSG00000120738;ENSG00000100644;ENSG00000109320;ENSG00000173039;ENSG00000185591;
ENSG00000115129	TP53I3	ENSG00000141510;ENSG00000141510;
ENSG00000145824	CXCL14	ENSG00000185591;
ENSG00000050820	BCAR1	ENSG00000120738;
ENSG00000126368	NR1D1	ENSG00000069667;
ENSG00000184344	GDF3	ENSG00000111704;
ENSG00000077327	SPAG6	ENSG00000134532;
ENSG00000101017	CD40	ENSG00000125347;ENSG00000109320;ENSG00000109320;ENSG00000151623;ENSG00000173039;ENSG00000173039;ENSG00000104856;ENSG00000066336;ENSG00000269404;ENSG00000115415;ENSG00000166888;ENSG00000124496;
ENSG00000146457	WTAP	ENSG00000184937;
ENSG00000102245	CD40LG	ENSG00000170345;ENSG00000107485;ENSG00000130522;ENSG00000109320;ENSG00000109320;ENSG00000162924;ENSG00000173039;ENSG00000115415;
ENSG00000131016	AKAP12	ENSG00000168610;
ENSG00000026508	CD44	ENSG00000137309;ENSG00000134323;ENSG00000102038;ENSG00000019549;ENSG00000185591;ENSG00000196628;ENSG00000122691;ENSG00000233608;
ENSG00000164326	CARTPT	ENSG00000084093;
ENSG00000141027	NCOR1	ENSG00000109320;ENSG00000173039;ENSG00000111424;
ENSG00000196498	NCOR2	ENSG00000109320;ENSG00000173039;
ENSG00000119125	GDA	ENSG00000185591;
ENSG00000114125	RNF7	ENSG00000123358;
ENSG00000160179	ABCG1	ENSG00000131408;ENSG00000025434;
ENSG00000167749	KLK4	ENSG00000169083;ENSG00000082175;
ENSG00000263528	IKBKE	ENSG00000168610;ENSG00000161298;
ENSG00000116815	CD58	ENSG00000109320;ENSG00000173039;
ENSG00000137337	MDC1	ENSG00000168610;
ENSG00000085063	CD59	ENSG00000084093;
ENSG00000117408	IPO13	ENSG00000102974;
ENSG00000129226	CD68	ENSG00000120690;ENSG00000140009;ENSG00000137265;ENSG00000140968;ENSG00000066336;
ENSG00000196208	GREB1	ENSG00000169083;ENSG00000091831;ENSG00000091831;ENSG00000168610;
ENSG00000110848	CD69	ENSG00000109320;ENSG00000173039;
ENSG00000125726	CD70	ENSG00000132005;
ENSG00000019582	CD74	ENSG00000109320;ENSG00000173039;
ENSG00000105369	CD79A	ENSG00000196092;
ENSG00000075856	SART3	ENSG00000136997;
ENSG00000048052	HDAC9	ENSG00000136574;ENSG00000256463;
ENSG00000068024	HDAC4	ENSG00000185591;ENSG00000172845;
ENSG00000177697	CD151	ENSG00000185591;
ENSG00000158825	CDA	ENSG00000102145;
ENSG00000151692	RNF144A	ENSG00000182979;
ENSG00000170312	CDK1	ENSG00000116017;ENSG00000101412;ENSG00000112242;ENSG00000157557;ENSG00000125347;ENSG00000101665;ENSG00000198176;ENSG00000141510;ENSG00000141510;ENSG00000078900;
ENSG00000248333	CDK11B	ENSG00000082641;
ENSG00000089472	HEPH	ENSG00000165556;
ENSG00000198799	LRIG2	ENSG00000170345;ENSG00000100811;
ENSG00000143379	SETDB1	ENSG00000141644;ENSG00000141644;
ENSG00000198589	LRBA	ENSG00000101412;
ENSG00000122545	SEPT7	ENSG00000169083;
ENSG00000065609	SNAP91	ENSG00000137203;
ENSG00000094804	CDC6	ENSG00000169083;ENSG00000169083;ENSG00000116017;ENSG00000101412;ENSG00000112242;ENSG00000111206;ENSG00000102145;ENSG00000178860;
ENSG00000117399	CDC20	ENSG00000065978;
ENSG00000172379	ARNT2	ENSG00000100644;
ENSG00000164045	CDC25A	ENSG00000111206;ENSG00000137309;ENSG00000131914;ENSG00000178860;ENSG00000111704;ENSG00000111704;
ENSG00000101224	CDC25B	ENSG00000111206;
ENSG00000158402	CDC25C	ENSG00000136997;ENSG00000165588;
ENSG00000013364	MVP	ENSG00000115415;ENSG00000158773;
ENSG00000162344	FGF19	ENSG00000128272;ENSG00000054598;ENSG00000144852;
ENSG00000099804	CDC34	ENSG00000136997;
ENSG00000012504	NR1H4	ENSG00000117595;ENSG00000185507;ENSG00000169297;ENSG00000115415;
ENSG00000137440	FGFBP1	ENSG00000134954;ENSG00000170345;ENSG00000130522;ENSG00000102554;ENSG00000131759;ENSG00000185591;
ENSG00000039068	CDH1	ENSG00000169083;ENSG00000091831;ENSG00000125798;ENSG00000103241;ENSG00000111206;ENSG00000164379;ENSG00000107485;ENSG00000074047;ENSG00000100644;ENSG00000137309;ENSG00000149948;ENSG00000122592;ENSG00000136826;ENSG00000067082;ENSG00000102349;ENSG00000196233;ENSG00000182979;ENSG00000149480;ENSG00000109320;ENSG00000173039;ENSG00000101115;ENSG00000126778;ENSG00000124216;ENSG00000124216;ENSG00000019549;ENSG00000019549;ENSG00000124664;ENSG00000168610;ENSG00000140262;ENSG00000071564;ENSG00000137203;ENSG00000137203;ENSG00000122691;ENSG00000122691;ENSG00000233608;ENSG00000111424;ENSG00000184937;ENSG00000065978;ENSG00000148516;ENSG00000148516;ENSG00000148516;ENSG00000169554;ENSG00000171940;
